IMAGE_index, class, x, y
0037601, 8, 0.5703125, 0.1015625
0037601, 8, 0.2734375, 0.2109375
0037606, 3, 0.0546875, 0.2578125
0037606, 4, 0.5234375, 0.0390625
0037606, 4, 0.4140625, 0.6640625
0037606, 6, 0.0703125, 0.0390625
0037614, 1, 0.5859375, 0.4296875
0037614, 3, 0.3515625, 0.3671875
0037614, 6, 0.5078125, 0.7421875
0037614, 7, 0.4140625, 0.1328125
0037618, 2, 0.4921875, 0.7421875
0037618, 3, 0.3828125, 0.5234375
0037623, 3, 0.2265625, 0.7734375
0037623, 4, 0.4921875, 0.5546875
0037632, 0, 0.1796875, 0.0078125
0037632, 0, 0.6328125, 0.5390625
0037632, 2, 0.4765625, 0.2421875
0037632, 3, 0.0078125, 0.4609375
0037635, 0, 0.7734375, 0.4765625
0037635, 3, 0.1015625, 0.0078125
0037635, 4, 0.7265625, 0.2734375
0037635, 8, 0.4921875, 0.6953125
0037652, 0, 0.3046875, 0.2265625
0037652, 3, 0.0703125, 0.3828125
0037652, 5, 0.3828125, 0.4453125
0037652, 9, 0.6640625, 0.2265625
0037661, 0, 0.6953125, 0.4765625
0037661, 1, 0.0234375, 0.0078125
0037661, 3, 0.1328125, 0.5078125
0037669, 3, 0.6484375, 0.2578125
0037669, 4, 0.6328125, 0.5234375
0037669, 4, 0.2421875, 0.6796875
0037669, 9, 0.3515625, 0.1171875
0037675, 0, 0.3671875, 0.2578125
0037675, 1, 0.4765625, 0.7421875
0037675, 3, 0.2109375, 0.5546875
0037678, 0, 0.1015625, 0.5078125
0037678, 3, 0.7421875, 0.6484375
0037678, 6, 0.6953125, 0.4140625
0037678, 9, 0.1328125, 0.1171875
0037680, 1, 0.3671875, 0.7734375
0037680, 3, 0.3359375, 0.2109375
0037682, 3, 0.7734375, 0.0234375
0037682, 7, 0.5234375, 0.3203125
0037688, 3, 0.5390625, 0.0859375
0037688, 3, 0.0703125, 0.4296875
0037690, 2, 0.5703125, 0.4296875
0037690, 3, 0.1171875, 0.1328125
0037690, 4, 0.0078125, 0.4296875
0037696, 0, 0.4140625, 0.4296875
0037696, 3, 0.5078125, 0.0390625
0037696, 3, 0.0234375, 0.5234375
0037696, 5, 0.1328125, 0.0078125
0037703, 3, 0.7421875, 0.5859375
0037703, 3, 0.3671875, 0.7265625
0037703, 8, 0.1015625, 0.3515625
0037705, 2, 0.3671875, 0.1953125
0037705, 3, 0.4453125, 0.5390625
0037705, 7, 0.0390625, 0.1640625
0037707, 0, 0.3828125, 0.6484375
0037707, 3, 0.4140625, 0.0078125
0037707, 5, 0.2890625, 0.3828125
0037707, 8, 0.7578125, 0.1796875
0037708, 0, 0.6796875, 0.6015625
0037708, 3, 0.0078125, 0.2421875
0037710, 1, 0.7265625, 0.2421875
0037710, 3, 0.3203125, 0.4609375
0037719, 0, 0.7421875, 0.7109375
0037719, 3, 0.3359375, 0.6953125
0037719, 6, 0.6796875, 0.2109375
0037719, 8, 0.4296875, 0.0859375
0037720, 2, 0.2421875, 0.1640625
0037720, 3, 0.4765625, 0.0390625
0037729, 1, 0.1796875, 0.6328125
0037729, 3, 0.6171875, 0.5859375
0037731, 3, 0.6953125, 0.6796875
0037731, 9, 0.7578125, 0.0859375
0037735, 0, 0.2890625, 0.5546875
0037735, 1, 0.5078125, 0.6640625
0037735, 3, 0.3828125, 0.0859375
0037735, 6, 0.1328125, 0.2421875
0037741, 3, 0.5234375, 0.2890625
0037741, 4, 0.2578125, 0.5078125
0037741, 4, 0.5390625, 0.6015625
0037741, 9, 0.5078125, 0.0703125
0037742, 2, 0.1484375, 0.1015625
0037742, 3, 0.7578125, 0.3203125
0037742, 4, 0.4140625, 0.7109375
0037742, 9, 0.5390625, 0.0390625
0037743, 2, 0.5234375, 0.0234375
0037743, 2, 0.0703125, 0.1015625
0037743, 3, 0.2421875, 0.4140625
0037743, 5, 0.7578125, 0.7109375
0037745, 3, 0.0390625, 0.1328125
0037745, 8, 0.2890625, 0.1484375
0037745, 9, 0.1953125, 0.4140625
0037751, 3, 0.3046875, 0.6796875
0037751, 4, 0.7578125, 0.0390625
0037751, 4, 0.3046875, 0.2890625
0037751, 5, 0.7109375, 0.5703125
0037753, 3, 0.1171875, 0.0859375
0037753, 4, 0.6484375, 0.0234375
0037757, 3, 0.5546875, 0.7421875
0037757, 4, 0.3046875, 0.6328125
0037761, 2, 0.5078125, 0.3203125
0037761, 3, 0.3046875, 0.0859375
0037761, 8, 0.3203125, 0.7109375
0037761, 9, 0.5546875, 0.0859375
0037799, 0, 0.1328125, 0.4140625
0037799, 3, 0.0546875, 0.0390625
0037799, 5, 0.5078125, 0.7265625
0037799, 7, 0.5859375, 0.1796875
0037801, 0, 0.3828125, 0.1796875
0037801, 3, 0.5234375, 0.5234375
0037811, 3, 0.3515625, 0.2890625
0037811, 3, 0.1953125, 0.7734375
0037814, 3, 0.1640625, 0.1015625
0037814, 5, 0.3046875, 0.4296875
0037817, 2, 0.4140625, 0.0234375
0037817, 2, 0.3046875, 0.2890625
0037817, 3, 0.0546875, 0.1640625
0037817, 8, 0.6171875, 0.6015625
0037824, 3, 0.0234375, 0.2109375
0037824, 3, 0.5859375, 0.5078125
0037824, 6, 0.4453125, 0.0390625
0037824, 8, 0.7421875, 0.1796875
0037825, 3, 0.0859375, 0.2421875
0037825, 4, 0.2890625, 0.5390625
0037825, 5, 0.3828125, 0.1953125
0037836, 0, 0.7734375, 0.0078125
0037836, 1, 0.5234375, 0.1328125
0037836, 3, 0.6015625, 0.3671875
0037836, 5, 0.3984375, 0.7734375
0037842, 1, 0.3046875, 0.1171875
0037842, 3, 0.0078125, 0.3828125
0037842, 5, 0.6953125, 0.1171875
0037842, 8, 0.5234375, 0.5859375
0037844, 3, 0.3984375, 0.3046875
0037844, 4, 0.0703125, 0.2578125
0037844, 5, 0.6015625, 0.1796875
0037844, 7, 0.1171875, 0.0234375
0037854, 1, 0.0703125, 0.4453125
0037854, 3, 0.2734375, 0.2734375
0037859, 3, 0.1796875, 0.3984375
0037859, 9, 0.3046875, 0.1484375
0037863, 0, 0.0390625, 0.1640625
0037863, 2, 0.2109375, 0.6640625
0037863, 3, 0.3671875, 0.0390625
0037863, 3, 0.6640625, 0.6015625
0037869, 3, 0.1953125, 0.1484375
0037869, 3, 0.5859375, 0.4140625
0037874, 1, 0.0859375, 0.3671875
0037874, 2, 0.3203125, 0.5234375
0037874, 3, 0.6796875, 0.3984375
0037874, 9, 0.4609375, 0.1484375
0037876, 2, 0.1484375, 0.5390625
0037876, 3, 0.6796875, 0.1328125
0037876, 4, 0.2265625, 0.0078125
0037876, 8, 0.7109375, 0.4140625
0037880, 2, 0.5859375, 0.4609375
0037880, 3, 0.2109375, 0.3203125
0037890, 3, 0.5078125, 0.3046875
0037890, 3, 0.3671875, 0.5703125
0037894, 1, 0.0859375, 0.6796875
0037894, 3, 0.5390625, 0.3671875
0037894, 6, 0.6796875, 0.0703125
0037899, 2, 0.3828125, 0.7421875
0037899, 3, 0.4296875, 0.1171875
0037907, 2, 0.5078125, 0.2734375
0037907, 3, 0.1171875, 0.2890625
0037907, 5, 0.2578125, 0.7421875
0037907, 8, 0.6015625, 0.7734375
0037908, 3, 0.1953125, 0.6640625
0037908, 8, 0.0546875, 0.2265625
0037909, 3, 0.3515625, 0.5390625
0037909, 6, 0.6953125, 0.5546875
0037910, 3, 0.4609375, 0.3828125
0037910, 4, 0.1328125, 0.3359375
0037913, 1, 0.2734375, 0.6484375
0037913, 2, 0.3984375, 0.0390625
0037913, 3, 0.6640625, 0.1015625
0037913, 8, 0.1953125, 0.3515625
0037919, 0, 0.5703125, 0.5859375
0037919, 0, 0.2890625, 0.7734375
0037919, 3, 0.6171875, 0.2265625
0037919, 4, 0.2265625, 0.1484375
0037920, 3, 0.3515625, 0.3984375
0037920, 3, 0.0859375, 0.4765625
0037942, 3, 0.0546875, 0.3828125
0037942, 8, 0.2265625, 0.7109375
0037946, 3, 0.4140625, 0.6640625
0037946, 7, 0.0546875, 0.0390625
0037946, 7, 0.6953125, 0.2265625
0037946, 8, 0.4765625, 0.0703125
0037947, 3, 0.1015625, 0.0390625
0037947, 7, 0.5078125, 0.7109375
0037947, 8, 0.3828125, 0.3359375
0037947, 9, 0.5390625, 0.1171875
0037948, 3, 0.1015625, 0.5546875
0037948, 6, 0.5234375, 0.3046875
0037956, 3, 0.5546875, 0.3203125
0037956, 9, 0.2109375, 0.6015625
0037959, 3, 0.3359375, 0.7265625
0037959, 8, 0.4140625, 0.3984375
0037974, 0, 0.6640625, 0.1640625
0037974, 3, 0.7734375, 0.4140625
0037974, 6, 0.0859375, 0.4609375
0037974, 6, 0.5859375, 0.6328125
0037976, 3, 0.2265625, 0.6953125
0037976, 4, 0.7109375, 0.4296875
0037981, 0, 0.3984375, 0.5390625
0037981, 2, 0.6328125, 0.0234375
0037981, 3, 0.1484375, 0.3046875
0037981, 5, 0.0546875, 0.6796875
0037982, 3, 0.1015625, 0.1328125
0037982, 8, 0.5859375, 0.7578125
0037982, 8, 0.0546875, 0.7734375
0037982, 9, 0.5078125, 0.1484375
0037988, 3, 0.6171875, 0.6953125
0037988, 4, 0.0390625, 0.7578125
0037988, 5, 0.6015625, 0.4296875
0037988, 6, 0.1171875, 0.4453125
0037989, 3, 0.2109375, 0.0859375
0037989, 3, 0.3359375, 0.3671875
0037995, 1, 0.7734375, 0.0859375
0037995, 1, 0.7421875, 0.3828125
0037995, 3, 0.5703125, 0.7734375
0037995, 8, 0.4453125, 0.4453125
0037996, 3, 0.3984375, 0.2421875
0037996, 9, 0.1953125, 0.4609375
0037997, 0, 0.6015625, 0.1171875
0037997, 3, 0.1953125, 0.1171875
0037997, 7, 0.6640625, 0.5234375
0037997, 9, 0.3046875, 0.4609375
0038002, 2, 0.7109375, 0.3359375
0038002, 3, 0.2265625, 0.4921875
0038002, 9, 0.1796875, 0.1171875
0038002, 9, 0.4453125, 0.2578125
0038005, 3, 0.5546875, 0.3203125
0038005, 5, 0.4921875, 0.0390625
0038012, 1, 0.0234375, 0.0703125
0038012, 3, 0.5859375, 0.3828125
0038012, 4, 0.3671875, 0.6640625
0038012, 5, 0.7734375, 0.6484375
0038015, 3, 0.1328125, 0.5078125
0038015, 4, 0.0703125, 0.2421875
0038015, 7, 0.3359375, 0.0390625
0038015, 7, 0.5078125, 0.7734375
0038016, 3, 0.4140625, 0.3671875
0038016, 5, 0.4609375, 0.0703125
0038016, 6, 0.7734375, 0.3984375
0038016, 9, 0.7421875, 0.0390625
0038024, 0, 0.0859375, 0.0859375
0038024, 0, 0.3046875, 0.0859375
0038024, 0, 0.5234375, 0.6640625
0038024, 3, 0.1796875, 0.6484375
0038035, 3, 0.4609375, 0.5078125
0038035, 6, 0.4296875, 0.2890625
0038035, 8, 0.6796875, 0.0078125
0038035, 9, 0.2578125, 0.0546875
0038041, 3, 0.4453125, 0.7265625
0038041, 5, 0.0546875, 0.5078125
0038051, 3, 0.3515625, 0.6015625
0038051, 9, 0.7109375, 0.0078125
0038082, 2, 0.1328125, 0.1953125
0038082, 3, 0.5703125, 0.2578125
0038082, 3, 0.6953125, 0.6640625
0038082, 6, 0.2734375, 0.5390625
0038086, 3, 0.0703125, 0.3359375
0038086, 3, 0.6328125, 0.5703125
0038086, 6, 0.5078125, 0.0703125
0038088, 0, 0.3515625, 0.0234375
0038088, 3, 0.0859375, 0.3828125
0038088, 7, 0.6640625, 0.3203125
0038088, 9, 0.6171875, 0.1015625
0038090, 0, 0.1953125, 0.3203125
0038090, 3, 0.4765625, 0.4453125
0038091, 3, 0.4921875, 0.0703125
0038091, 3, 0.5234375, 0.6953125
0038096, 2, 0.5859375, 0.1953125
0038096, 3, 0.6953125, 0.5078125
0038096, 5, 0.1015625, 0.3046875
0038096, 9, 0.3828125, 0.4453125
0038098, 3, 0.5703125, 0.7109375
0038098, 9, 0.3515625, 0.0234375
0038100, 0, 0.0078125, 0.5234375
0038100, 3, 0.4296875, 0.4140625
0038100, 4, 0.7578125, 0.7734375
0038101, 3, 0.4453125, 0.0546875
0038101, 9, 0.0390625, 0.3671875
0038102, 0, 0.3046875, 0.4921875
0038102, 3, 0.1171875, 0.1328125
0038102, 5, 0.6640625, 0.6015625
0038102, 7, 0.6484375, 0.1953125
0038104, 3, 0.1015625, 0.2890625
0038104, 6, 0.2734375, 0.0390625
0038107, 3, 0.1484375, 0.5546875
0038107, 8, 0.0390625, 0.0234375
0038116, 3, 0.4609375, 0.6015625
0038116, 8, 0.7421875, 0.6015625
0038117, 0, 0.3671875, 0.3359375
0038117, 3, 0.0390625, 0.1640625
0038117, 3, 0.0859375, 0.6953125
0038117, 6, 0.7578125, 0.6953125
0038128, 3, 0.5234375, 0.3359375
0038128, 7, 0.6484375, 0.6796875
0038141, 0, 0.7734375, 0.2109375
0038141, 3, 0.4140625, 0.0703125
0038141, 3, 0.0546875, 0.7578125
0038141, 6, 0.6015625, 0.5234375
0038150, 1, 0.3984375, 0.5234375
0038150, 3, 0.1484375, 0.6796875
0038150, 8, 0.3515625, 0.1953125
0038154, 3, 0.5859375, 0.5859375
0038154, 6, 0.1328125, 0.1328125
0038154, 6, 0.1484375, 0.5859375
0038157, 2, 0.0078125, 0.3984375
0038157, 3, 0.7265625, 0.3203125
0038163, 0, 0.1171875, 0.0078125
0038163, 3, 0.0078125, 0.6953125
0038163, 4, 0.6328125, 0.6640625
0038163, 9, 0.6171875, 0.0234375
0038164, 3, 0.3828125, 0.0234375
0038164, 6, 0.3671875, 0.3984375
0038170, 1, 0.7265625, 0.1640625
0038170, 3, 0.3046875, 0.3046875
0038170, 9, 0.0078125, 0.1171875
0038196, 0, 0.6953125, 0.0859375
0038196, 3, 0.4140625, 0.3359375
0038196, 8, 0.5859375, 0.7734375
0038198, 3, 0.2578125, 0.4140625
0038198, 7, 0.0546875, 0.6484375
0038219, 0, 0.1015625, 0.2578125
0038219, 3, 0.4765625, 0.0546875
0038219, 3, 0.4921875, 0.4453125
0038219, 3, 0.0859375, 0.5234375
0038222, 0, 0.0390625, 0.6953125
0038222, 3, 0.7421875, 0.4453125
0038222, 5, 0.6015625, 0.1328125
0038237, 2, 0.7734375, 0.6953125
0038237, 3, 0.0546875, 0.7578125
0038237, 8, 0.6953125, 0.1953125
0038237, 8, 0.4609375, 0.5859375
0038242, 0, 0.7421875, 0.2734375
0038242, 2, 0.1953125, 0.6328125
0038242, 3, 0.1171875, 0.0390625
0038248, 3, 0.7578125, 0.2109375
0038248, 3, 0.3828125, 0.2734375
0038248, 9, 0.4921875, 0.6171875
0038251, 1, 0.5546875, 0.1171875
0038251, 3, 0.7265625, 0.3359375
0038251, 5, 0.5390625, 0.7265625
0038251, 8, 0.2734375, 0.3203125
0038268, 2, 0.7265625, 0.3828125
0038268, 2, 0.4296875, 0.5078125
0038268, 3, 0.0234375, 0.7109375
0038268, 6, 0.4296875, 0.0703125
0038276, 1, 0.7734375, 0.6640625
0038276, 3, 0.0234375, 0.6484375
0038276, 9, 0.1796875, 0.3515625
0038278, 3, 0.6484375, 0.7578125
0038278, 6, 0.1015625, 0.1015625
0038280, 3, 0.4921875, 0.3984375
0038280, 4, 0.1484375, 0.0546875
0038280, 6, 0.1953125, 0.6015625
0038280, 9, 0.5703125, 0.7734375
0038286, 3, 0.6953125, 0.5546875
0038286, 4, 0.2421875, 0.1328125
0038291, 0, 0.5859375, 0.6328125
0038291, 2, 0.0234375, 0.1328125
0038291, 3, 0.7265625, 0.1953125
0038291, 8, 0.2890625, 0.4921875
0038297, 0, 0.7734375, 0.6328125
0038297, 2, 0.3984375, 0.5390625
0038297, 3, 0.2265625, 0.2421875
0038297, 9, 0.0703125, 0.4609375
0038301, 3, 0.5390625, 0.5859375
0038301, 8, 0.3984375, 0.0546875
0038306, 0, 0.6484375, 0.1171875
0038306, 3, 0.5859375, 0.5078125
0038306, 5, 0.3828125, 0.0859375
0038312, 2, 0.6171875, 0.4609375
0038312, 3, 0.0390625, 0.3203125
0038315, 3, 0.3984375, 0.2109375
0038315, 4, 0.2421875, 0.6796875
0038315, 6, 0.1328125, 0.0234375
0038315, 8, 0.7578125, 0.3828125
0038319, 0, 0.0078125, 0.1328125
0038319, 3, 0.0546875, 0.3671875
0038319, 6, 0.7265625, 0.7109375
0038320, 1, 0.2578125, 0.6171875
0038320, 3, 0.7265625, 0.3984375
0038320, 9, 0.5390625, 0.1328125
0038320, 9, 0.2578125, 0.1484375
0038321, 2, 0.3984375, 0.0703125
0038321, 3, 0.0859375, 0.7578125
0038321, 7, 0.6953125, 0.3203125
0038321, 9, 0.2890625, 0.4921875
0038323, 3, 0.6328125, 0.1484375
0038323, 3, 0.4765625, 0.6640625
0038326, 2, 0.4921875, 0.0546875
0038326, 3, 0.6171875, 0.3515625
0038326, 7, 0.6328125, 0.6640625
0038330, 2, 0.1171875, 0.0703125
0038330, 3, 0.4921875, 0.7265625
0038335, 3, 0.4296875, 0.2890625
0038335, 3, 0.7109375, 0.3828125
0038335, 3, 0.1171875, 0.6953125
0038335, 5, 0.1171875, 0.1328125
0038337, 1, 0.4921875, 0.6640625
0038337, 3, 0.2734375, 0.4453125
0038337, 3, 0.7421875, 0.7265625
0038337, 7, 0.6015625, 0.3984375
0038342, 0, 0.1953125, 0.2734375
0038342, 0, 0.6015625, 0.5859375
0038342, 1, 0.6796875, 0.0703125
0038342, 3, 0.3203125, 0.4921875
0038350, 2, 0.6484375, 0.0703125
0038350, 2, 0.2734375, 0.6953125
0038350, 3, 0.5234375, 0.7265625
0038350, 8, 0.6640625, 0.4765625
0038360, 3, 0.4296875, 0.2578125
0038360, 3, 0.5546875, 0.5703125
0038365, 3, 0.3359375, 0.0703125
0038365, 4, 0.6484375, 0.1015625
0038365, 5, 0.5859375, 0.6171875
0038365, 8, 0.3671875, 0.5546875
0038370, 1, 0.4609375, 0.7109375
0038370, 3, 0.2265625, 0.1171875
0038373, 2, 0.0546875, 0.1328125
0038373, 3, 0.7734375, 0.6015625
0038373, 5, 0.3359375, 0.4140625
0038373, 6, 0.3984375, 0.1484375
0038379, 3, 0.0078125, 0.3828125
0038379, 9, 0.2734375, 0.7578125
0038386, 3, 0.5859375, 0.1328125
0038386, 4, 0.2109375, 0.2109375
0038386, 5, 0.0078125, 0.5234375
0038396, 1, 0.7421875, 0.6640625
0038396, 3, 0.0078125, 0.3203125
0038396, 3, 0.4765625, 0.4609375
0038396, 5, 0.7265625, 0.1796875
0038412, 2, 0.4140625, 0.0546875
0038412, 2, 0.1484375, 0.2421875
0038412, 3, 0.2109375, 0.5703125
0038412, 9, 0.6015625, 0.6953125
0038417, 3, 0.3515625, 0.1640625
0038417, 3, 0.0546875, 0.7109375
0038417, 6, 0.0859375, 0.0390625
0038417, 9, 0.6171875, 0.4453125
0038420, 0, 0.7109375, 0.0703125
0038420, 0, 0.5078125, 0.2421875
0038420, 3, 0.5703125, 0.5390625
0038420, 6, 0.1953125, 0.5546875
0038425, 3, 0.7578125, 0.6484375
0038425, 9, 0.3203125, 0.1796875
0038425, 9, 0.5703125, 0.2578125
0038435, 3, 0.2578125, 0.5859375
0038435, 9, 0.7578125, 0.0390625
0038446, 0, 0.6015625, 0.4140625
0038446, 3, 0.2734375, 0.4140625
0038446, 6, 0.5703125, 0.1328125
0038446, 9, 0.7265625, 0.7578125
0038447, 3, 0.2890625, 0.2734375
0038447, 3, 0.2421875, 0.6171875
0038447, 7, 0.5390625, 0.4609375
0038447, 7, 0.4765625, 0.7578125
0038461, 1, 0.7109375, 0.2578125
0038461, 3, 0.0546875, 0.2578125
0038461, 6, 0.3203125, 0.3203125
0038461, 6, 0.0546875, 0.7109375
0038464, 2, 0.0390625, 0.0078125
0038464, 3, 0.1328125, 0.7265625
0038464, 7, 0.1953125, 0.2734375
0038464, 7, 0.6484375, 0.2890625
0038482, 2, 0.4921875, 0.7421875
0038482, 3, 0.6640625, 0.4609375
0038488, 3, 0.4296875, 0.6796875
0038488, 5, 0.1796875, 0.0390625
0038489, 3, 0.0234375, 0.4296875
0038489, 4, 0.3984375, 0.3671875
0038489, 6, 0.5703125, 0.6328125
0038489, 8, 0.7734375, 0.1015625
0038497, 3, 0.2109375, 0.2421875
0038497, 5, 0.4765625, 0.0703125
0038506, 3, 0.1171875, 0.2578125
0038506, 4, 0.4140625, 0.4140625
0038516, 3, 0.4921875, 0.2265625
0038516, 9, 0.5078125, 0.0078125
0038519, 3, 0.7578125, 0.0078125
0038519, 4, 0.1328125, 0.4453125
0038519, 5, 0.6015625, 0.5390625
0038519, 6, 0.6953125, 0.2578125
0038526, 3, 0.1328125, 0.4140625
0038526, 3, 0.6640625, 0.6484375
0038526, 4, 0.4453125, 0.2421875
0038526, 6, 0.2109375, 0.6796875
0038529, 2, 0.1484375, 0.5703125
0038529, 2, 0.5234375, 0.6640625
0038529, 3, 0.0390625, 0.0859375
0038529, 6, 0.4296875, 0.2265625
0038535, 3, 0.0078125, 0.7734375
0038535, 8, 0.6171875, 0.4453125
0038537, 2, 0.0859375, 0.0234375
0038537, 3, 0.3046875, 0.7578125
0038537, 4, 0.7421875, 0.0859375
0038537, 4, 0.6796875, 0.6484375
0038538, 1, 0.6171875, 0.5078125
0038538, 2, 0.7109375, 0.1484375
0038538, 3, 0.0546875, 0.0390625
0038538, 9, 0.3671875, 0.3671875
0038540, 1, 0.3046875, 0.0703125
0038540, 2, 0.1328125, 0.3046875
0038540, 3, 0.3359375, 0.6484375
0038540, 8, 0.0859375, 0.5390625
0038551, 3, 0.5703125, 0.1796875
0038551, 8, 0.1328125, 0.0703125
0038553, 3, 0.5078125, 0.0390625
0038553, 3, 0.3515625, 0.3984375
0038553, 4, 0.2578125, 0.6328125
0038553, 6, 0.0546875, 0.3515625
0038558, 0, 0.2734375, 0.1171875
0038558, 3, 0.1171875, 0.5078125
0038559, 0, 0.3828125, 0.4296875
0038559, 3, 0.1796875, 0.6796875
0038559, 9, 0.4140625, 0.0078125
0038563, 3, 0.3828125, 0.1171875
0038563, 6, 0.1640625, 0.3984375
0038564, 1, 0.2421875, 0.3046875
0038564, 3, 0.4140625, 0.7578125
0038564, 4, 0.5859375, 0.5078125
0038564, 7, 0.1328125, 0.5390625
0038566, 1, 0.7734375, 0.6796875
0038566, 3, 0.4609375, 0.1171875
0038566, 3, 0.3984375, 0.4453125
0038566, 8, 0.7109375, 0.1328125
0038568, 2, 0.2265625, 0.2109375
0038568, 3, 0.1953125, 0.6484375
0038568, 8, 0.7109375, 0.2734375
0038572, 2, 0.3046875, 0.0078125
0038572, 3, 0.6484375, 0.5234375
0038575, 3, 0.2890625, 0.5859375
0038575, 5, 0.6484375, 0.2734375
0038575, 7, 0.2265625, 0.2890625
0038575, 9, 0.7421875, 0.6484375
0038583, 0, 0.7109375, 0.1796875
0038583, 3, 0.1015625, 0.1328125
0038583, 4, 0.4921875, 0.6015625
0038583, 5, 0.3984375, 0.1796875
0038591, 3, 0.6015625, 0.2890625
0038591, 7, 0.2109375, 0.0234375
0038595, 3, 0.3359375, 0.6171875
0038595, 6, 0.1015625, 0.0390625
0038595, 8, 0.6171875, 0.2890625
0038595, 8, 0.0234375, 0.6484375
0038596, 0, 0.1015625, 0.4609375
0038596, 2, 0.5859375, 0.7265625
0038596, 3, 0.5703125, 0.2265625
0038596, 8, 0.3671875, 0.6015625
0038602, 1, 0.1640625, 0.6796875
0038602, 2, 0.6328125, 0.1640625
0038602, 3, 0.1015625, 0.0078125
0038602, 7, 0.4140625, 0.6953125
0038605, 1, 0.5703125, 0.2734375
0038605, 3, 0.0078125, 0.3671875
0038605, 3, 0.4140625, 0.6953125
0038605, 6, 0.7421875, 0.6953125
0038606, 3, 0.0234375, 0.7265625
0038606, 7, 0.5703125, 0.0546875
0038606, 7, 0.0078125, 0.3671875
0038606, 7, 0.7265625, 0.5234375
0038612, 1, 0.6015625, 0.7109375
0038612, 3, 0.0234375, 0.6171875
0038626, 3, 0.5078125, 0.3359375
0038626, 5, 0.0703125, 0.2109375
0038626, 5, 0.7265625, 0.4453125
0038626, 9, 0.4453125, 0.5546875
0038627, 3, 0.6484375, 0.0703125
0038627, 8, 0.2265625, 0.6640625
0038629, 3, 0.0390625, 0.6328125
0038629, 7, 0.5703125, 0.2265625
0038629, 7, 0.0703125, 0.3828125
0038629, 9, 0.0859375, 0.0546875
0038636, 3, 0.6171875, 0.3828125
0038636, 6, 0.1171875, 0.1484375
0038636, 6, 0.0390625, 0.3984375
0038641, 3, 0.0703125, 0.0546875
0038641, 7, 0.1640625, 0.3671875
0038660, 1, 0.2109375, 0.1640625
0038660, 1, 0.3046875, 0.5078125
0038660, 3, 0.2265625, 0.7421875
0038660, 5, 0.5546875, 0.1328125
0038661, 3, 0.3984375, 0.6171875
0038661, 4, 0.6953125, 0.2578125
0038663, 3, 0.6796875, 0.6015625
0038663, 8, 0.0390625, 0.4140625
0038670, 3, 0.6796875, 0.6640625
0038670, 4, 0.6484375, 0.3046875
0038670, 5, 0.0859375, 0.6953125
0038670, 9, 0.1953125, 0.1953125
0038678, 3, 0.0234375, 0.3046875
0038678, 8, 0.6015625, 0.0078125
0038683, 2, 0.5546875, 0.3671875
0038683, 3, 0.5390625, 0.1015625
0038684, 2, 0.1953125, 0.6015625
0038684, 3, 0.7265625, 0.7578125
0038684, 4, 0.4296875, 0.3828125
0038684, 5, 0.6484375, 0.1015625
0038688, 1, 0.2578125, 0.0234375
0038688, 3, 0.0546875, 0.2578125
0038688, 3, 0.3046875, 0.4765625
0038688, 9, 0.6171875, 0.1953125
0038701, 3, 0.1953125, 0.0859375
0038701, 3, 0.4453125, 0.5703125
0038701, 7, 0.4453125, 0.3515625
0038710, 2, 0.5390625, 0.7109375
0038710, 3, 0.3359375, 0.6328125
0038710, 4, 0.3203125, 0.0546875
0038710, 8, 0.0234375, 0.0078125
0038719, 2, 0.7109375, 0.7421875
0038719, 3, 0.6953125, 0.4453125
0038719, 4, 0.0078125, 0.4453125
0038719, 9, 0.0234375, 0.2109375
0038721, 2, 0.1015625, 0.7578125
0038721, 3, 0.6796875, 0.0859375
0038721, 5, 0.2109375, 0.4921875
0038721, 8, 0.5546875, 0.3359375
0038724, 1, 0.1640625, 0.3046875
0038724, 2, 0.3515625, 0.0390625
0038724, 3, 0.0078125, 0.7109375
0038728, 1, 0.5859375, 0.0234375
0038728, 3, 0.2890625, 0.2578125
0038728, 5, 0.5859375, 0.2578125
0038728, 8, 0.2578125, 0.7578125
0038729, 1, 0.1953125, 0.0390625
0038729, 3, 0.6796875, 0.1171875
0038729, 3, 0.0234375, 0.6171875
0038729, 4, 0.7734375, 0.4296875
0038732, 3, 0.3984375, 0.1796875
0038732, 9, 0.6796875, 0.3203125
0038732, 9, 0.0859375, 0.6953125
0038735, 3, 0.4140625, 0.2265625
0038735, 4, 0.4140625, 0.0078125
0038735, 4, 0.6015625, 0.6640625
0038737, 3, 0.6015625, 0.5078125
0038737, 4, 0.1015625, 0.3515625
0038750, 3, 0.1953125, 0.2578125
0038750, 5, 0.2421875, 0.6484375
0038750, 7, 0.0546875, 0.0078125
0038750, 8, 0.7109375, 0.5234375
0038752, 3, 0.2109375, 0.3984375
0038752, 6, 0.6953125, 0.5546875
0038756, 2, 0.1640625, 0.4296875
0038756, 3, 0.2890625, 0.7578125
0038756, 4, 0.0234375, 0.2109375
0038756, 5, 0.3515625, 0.1953125
0038757, 3, 0.2265625, 0.3203125
0038757, 8, 0.4921875, 0.3203125
0038769, 3, 0.3671875, 0.4453125
0038769, 7, 0.6171875, 0.3828125
0038772, 1, 0.4296875, 0.2578125
0038772, 3, 0.0078125, 0.3359375
0038772, 9, 0.2265625, 0.5703125
0038781, 3, 0.1953125, 0.0546875
0038781, 3, 0.7421875, 0.6953125
0038781, 4, 0.6953125, 0.1484375
